Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:33:03.907650,155489,114,481,536,300,250,612,906,372
16:33:03.913258,155499,117,481,536,301,251,613,906,376
16:33:03.921542,155509,120,479,536,301,252,614,907,379
16:33:03.928913,155520,122,477,536,302,252,615,907,382
16:33:03.932340,155529,123,475,534,303,253,618,909,383
16:33:03.938066,155539,123,473,534,301,252,618,909,387
16:33:03.947241,155549,124,470,533,301,251,621,911,392
16:33:03.949343,155559,124,467,532,304,252,626,914,399
16:33:03.953756,155569,123,464,530,302,249,627,914,408
16:33:03.963332,155579,120,460,528,301,247,630,916,417
16:33:03.963332,155589,117,454,526,304,247,634,919,426
16:33:03.970279,155599,112,447,523,301,243,635,919,434
16:33:03.978460,155609,105,439,520,300,239,638,921,441
16:33:03.979278,155619,96,432,516,299,235,641,923,447
16:33:03.979278,155629,87,424,512,297,231,643,925,453
16:33:03.987112,155639,80,416,509,296,228,646,925,458
16:33:03.994809,155649,74,409,506,295,227,648,926,463
16:33:03.994809,155659,70,403,503,294,226,650,927,467
16:33:04.000795,155669,67,397,500,294,225,652,927,470
16:33:04.007216,155679,65,392,497,294,225,654,928,472
16:33:04.011297,155689,64,387,495,294,224,655,928,475
16:33:04.011297,155699,64,384,493,294,224,656,928,478
16:33:04.019313,155709,64,382,491,294,223,657,928,482
16:33:04.024878,155719,64,380,489,293,221,658,929,485
16:33:04.028024,155729,64,378,488,293,219,658,929,487
16:33:04.028024,155739,66,377,485,292,216,659,930,490
16:33:04.028024,155749,69,377,484,291,214,658,930,492
16:33:04.040441,155759,72,377,484,290,212,659,930,494
16:33:04.045046,155769,76,377,483,289,210,659,930,496
16:33:04.045046,155779,82,377,483,288,207,658,930,498
16:33:04.052203,155789,87,378,481,286,204,658,930,500
16:33:04.057307,155799,93,379,481,284,200,658,930,503
16:33:04.062386,155809,100,381,480,281,197,658,930,505
16:33:04.062386,155820,107,383,480,278,194,657,930,508
16:33:04.070626,155829,115,385,480,275,191,657,930,511
16:33:04.075188,155839,122,388,480,273,189,656,930,514
16:33:04.080913,155849,129,390,481,271,189,655,929,515
16:33:04.080913,155859,137,393,482,269,189,654,929,514
16:33:04.087098,155869,147,396,483,269,190,652,928,510
16:33:04.095754,155879,161,400,486,269,191,651,927,506
16:33:04.098477,155889,182,403,488,270,193,649,926,500
16:33:04.103259,155899,208,406,490,271,194,647,925,496
16:33:04.129025,155909,235,409,492,272,197,646,924,492
16:33:04.142957,155919,263,410,493,273,200,644,923,490
16:33:04.142957,155929,288,412,495,273,203,644,923,489
16:33:04.155854,155939,309,413,495,274,205,643,923,490
16:33:04.161447,155949,327,414,495,275,207,643,923,492
16:33:04.161447,155959,343,415,496,276,209,643,923,494
16:33:04.169372,155969,356,415,496,277,210,643,923,496
16:33:04.175418,155979,367,415,496,277,212,644,923,498
16:33:04.178872,155990,374,414,496,278,213,644,923,500
16:33:04.183786,155999,380,414,496,278,213,644,924,501
16:33:04.189264,156009,384,413,495,278,214,645,924,503
16:33:04.193786,156019,386,412,494,278,214,645,924,505
16:33:04.197702,156029,389,410,493,278,214,645,924,507
16:33:04.202534,156039,389,409,492,278,214,645,924,508
16:33:04.210407,156049,389,407,490,278,213,646,924,509
16:33:04.210407,156059,389,405,489,278,213,646,925,510
16:33:04.219241,156069,388,403,489,278,213,646,925,511
16:33:04.224877,156079,387,402,488,278,213,646,925,513
16:33:04.226776,156089,385,400,487,278,213,646,925,513
16:33:04.235561,156099,382,399,487,278,213,646,925,513
16:33:04.243292,156109,379,398,486,279,213,646,925,513
16:33:04.243292,156119,377,397,487,280,214,646,925,513
16:33:04.251994,156129,375,397,487,280,214,646,925,513
16:33:04.259236,156139,374,397,487,281,215,646,924,512
16:33:04.263007,156149,372,397,488,282,216,646,924,512
16:33:04.270411,156160,370,396,488,283,217,645,924,510
16:33:04.274783,156169,368,397,488,284,217,645,924,509
16:33:04.274783,156179,366,397,489,284,218,644,923,509
16:33:04.283230,156189,365,397,489,285,220,646,926,510
16:33:04.289529,156199,364,397,490,285,218,643,922,507
16:33:04.291512,156209,363,397,490,286,219,643,923,506
16:33:04.291512,156219,362,397,491,287,219,643,923,506
16:33:04.300282,156229,362,397,492,288,220,643,923,505
16:33:04.308918,156239,362,398,492,289,221,643,922,504
16:33:04.308918,156249,362,398,494,290,222,643,922,502
16:33:04.316967,156259,362,398,494,290,222,642,922,501
16:33:04.316967,156269,362,399,495,291,223,641,922,500
16:33:04.327276,156279,362,399,496,291,224,641,922,499
16:33:04.332408,156289,362,400,496,292,224,641,922,499
16:33:04.340368,156299,363,400,496,293,225,640,921,499
16:33:04.340368,156309,363,401,497,293,225,640,921,499
16:33:04.349176,156319,363,402,497,294,226,640,921,498
16:33:04.349176,156329,363,402,497,294,226,640,921,498
16:33:04.356924,156339,363,403,498,294,226,640,921,497
16:33:04.365629,156349,362,403,498,294,227,640,921,497
16:33:04.365629,156359,362,403,498,295,227,640,921,497
16:33:04.373879,156369,362,403,498,295,228,640,921,497
16:33:04.381980,156379,362,404,498,295,228,640,921,498
16:33:04.381980,156389,362,404,499,295,229,640,920,498
16:33:04.392228,156399,362,404,499,295,229,640,921,499
16:33:04.398757,156409,362,405,499,295,229,640,921,500
16:33:04.400736,156419,362,405,499,296,230,640,921,500
16:33:04.408920,156429,362,405,499,296,230,640,921,500
16:33:04.413296,156439,361,405,499,296,231,640,921,501
16:33:04.416922,156449,361,405,499,296,230,640,921,501
16:33:04.425380,156460,360,405,499,296,230,640,921,502
16:33:04.430225,156469,360,404,499,296,229,641,921,502
16:33:04.433682,156479,359,404,498,296,228,641,922,503
16:33:04.441807,156489,358,403,498,295,227,641,921,503
16:33:04.450058,156499,357,402,497,295,226,641,922,504
16:33:04.453636,156509,356,401,497,295,226,641,922,504
16:33:04.458589,156519,355,401,496,294,225,641,922,505
16:33:04.464582,156529,354,401,496,294,224,642,922,505
16:33:04.469422,156539,354,400,495,294,223,642,922,506
16:33:04.471358,156549,354,400,495,293,223,642,922,507
16:33:04.479624,156559,353,399,495,293,221,647,925,510
16:33:04.485292,156569,353,399,494,293,222,643,923,509
16:33:04.487071,156579,353,399,494,293,221,643,923,510
16:33:04.494534,156589,354,398,493,293,221,643,922,511
16:33:04.500784,156599,354,399,493,292,220,643,923,511
16:33:04.507683,156609,355,397,493,292,220,644,925,515
16:33:04.514358,156619,353,397,493,292,220,644,926,516
16:33:04.516304,156630,353,396,492,292,220,645,926,517
16:33:04.525153,156639,355,397,494,294,222,643,922,515
16:33:04.529846,156649,353,394,491,292,219,644,923,516
16:33:04.538932,156659,354,393,491,292,219,645,926,518
16:33:04.542317,156669,353,392,491,292,218,645,926,518
16:33:04.545220,156679,352,393,490,292,216,646,927,520
16:33:04.553759,156689,354,394,491,293,217,644,923,519
16:33:04.559211,156699,353,391,489,291,213,645,925,520
16:33:04.561991,156709,353,390,489,291,212,647,928,523
16:33:04.570655,156719,351,391,488,290,210,646,928,524
16:33:04.575579,156729,350,391,487,290,209,646,929,525
16:33:04.578794,156739,352,392,488,290,212,645,924,523
16:33:04.583535,156749,351,385,485,288,208,646,925,524
16:33:04.590046,156759,350,385,485,288,207,647,929,526
16:33:04.594830,156769,348,388,484,287,207,648,929,527
16:33:04.601334,156779,348,388,484,288,207,648,927,526
16:33:04.606603,156789,346,387,483,287,207,648,926,527
16:33:04.610003,156800,345,386,483,287,208,648,926,526
16:33:04.611736,156809,345,386,481,286,207,648,926,526
16:33:04.623064,156819,343,385,481,285,207,649,927,527
16:33:04.627306,156829,343,384,482,285,208,649,927,527
16:33:04.633307,156839,344,385,484,287,211,648,926,527
16:33:04.635567,156849,345,385,481,286,209,650,926,527
16:33:04.642033,156859,347,384,480,286,210,651,931,529
