Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
13:25:59.149389,43629,479,571,868,774,590,765,890,746
13:25:59.157248,43639,476,571,868,773,591,765,890,748
13:25:59.166256,43649,473,572,867,772,592,765,890,749
13:25:59.175762,43659,471,572,867,771,592,764,890,749
13:25:59.180813,43669,469,573,867,771,592,763,890,750
13:25:59.197644,43679,468,573,867,770,592,762,890,750
13:25:59.205562,43689,466,573,866,770,591,761,890,750
13:25:59.207586,43699,464,572,866,770,590,760,890,750
13:25:59.217810,43709,462,571,866,769,589,759,890,751
13:25:59.223442,43719,459,570,865,766,589,758,890,751
13:25:59.226546,43729,455,570,865,764,589,757,890,751
13:25:59.234678,43739,450,569,865,762,588,755,890,752
13:25:59.241487,43749,442,568,864,760,587,753,890,752
13:25:59.246101,43759,432,567,864,758,586,751,890,753
13:25:59.254901,43769,422,566,863,755,586,750,891,754
13:25:59.289981,43779,412,564,862,753,584,748,891,755
13:25:59.295759,43789,402,563,862,750,583,746,891,757
13:25:59.302418,43799,393,560,861,749,581,745,892,759
13:25:59.307708,43809,386,558,860,747,578,744,893,760
13:25:59.312212,43820,380,555,859,745,575,744,893,761
13:25:59.325667,43829,373,552,859,744,572,743,893,763
13:25:59.332181,43839,367,549,858,743,570,742,893,763
13:25:59.334744,43849,363,547,858,742,567,740,893,764
13:25:59.342766,43859,358,544,857,741,565,738,893,764
13:25:59.347245,43869,355,542,857,741,562,737,893,764
13:25:59.378238,43879,352,540,857,740,560,734,892,763
13:25:59.384242,43889,349,539,856,739,558,731,891,761
13:25:59.389729,43899,347,537,856,738,556,729,890,760
13:25:59.395086,43909,346,537,856,737,553,728,890,759
13:25:59.401764,43919,343,535,855,736,551,726,890,758
13:25:59.436431,43929,340,535,855,735,549,726,889,758
13:25:59.441947,43939,338,534,854,733,547,725,889,757
13:25:59.446264,43949,334,534,854,731,545,724,889,756
13:25:59.452678,43959,329,533,853,729,544,723,888,755
13:25:59.458302,43969,324,533,853,726,544,721,887,754
13:25:59.486952,43979,319,533,852,723,544,718,886,753
13:25:59.489080,43990,315,535,853,719,544,715,886,751
13:25:59.489080,43999,312,534,851,716,544,712,884,748
13:25:59.503100,44009,309,535,851,713,544,709,883,746
13:25:59.508406,44019,307,535,851,711,545,705,881,742
13:25:59.527585,44029,306,536,851,709,545,702,880,740
13:25:59.534815,44039,308,538,853,708,545,699,879,736
13:25:59.540510,44049,309,538,851,707,545,695,877,732
13:25:59.548048,44059,313,539,851,707,546,692,876,729
13:25:59.556859,44069,317,540,851,708,546,689,875,725
13:25:59.586036,44079,323,542,852,708,546,686,873,721
13:25:59.589947,44089,328,543,852,708,547,682,871,716
13:25:59.589947,44099,334,544,852,709,547,678,869,711
13:25:59.601509,44109,341,546,852,709,547,674,867,707
13:25:59.607381,44119,348,548,853,709,548,671,865,704
13:25:59.649837,44129,355,550,853,710,548,669,864,701
13:25:59.655233,44139,361,551,853,711,549,668,863,699
13:25:59.660582,44149,368,553,853,713,548,663,859,693
13:25:59.666486,44160,376,554,854,715,548,658,855,688
13:25:59.673134,44169,384,556,855,718,548,653,851,681
13:25:59.703920,44179,393,558,856,721,548,646,847,673
