Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
14:12:02.050890,120069,36,329,454,352,263,0,935,663
14:12:02.059659,120119,35,331,454,352,263,0,935,662
14:12:02.063886,120129,35,330,454,352,261,1,934,662
14:12:02.069599,120139,35,330,454,353,262,0,934,662
14:12:02.072082,120150,35,330,454,353,261,0,934,663
14:12:02.074925,120159,34,330,454,352,260,6,936,663
14:12:02.077951,120169,34,329,454,352,260,7,935,663
14:12:02.079488,120179,36,328,454,352,260,8,935,663
14:12:02.083273,120189,34,329,454,352,260,6,935,663
14:12:02.086437,120199,33,329,454,352,260,4,935,663
14:12:02.088445,120209,34,330,453,352,260,3,936,664
14:12:02.090888,120219,33,330,454,352,260,3,935,663
14:12:02.092982,120229,33,330,454,352,260,3,935,663
14:12:02.096146,120239,34,330,454,353,260,3,935,663
14:12:02.099998,120249,33,330,454,352,260,3,935,664
14:12:02.102123,120259,32,331,454,353,261,3,935,664
14:12:02.105192,120269,30,330,454,353,261,3,936,663
14:12:02.107853,120279,29,331,455,352,261,3,935,663
14:12:02.110049,120289,28,331,454,353,262,2,935,663
14:12:02.112515,120299,27,331,455,353,262,0,935,663
14:12:02.116321,120309,27,332,455,353,262,0,935,663
14:12:02.119820,120320,27,331,455,354,262,0,935,663
14:12:02.122902,120329,26,332,455,354,263,0,935,663
14:12:02.125491,120339,26,332,456,354,263,0,935,662
14:12:02.128611,120349,25,333,456,353,264,0,935,662
14:12:02.131668,120359,25,333,456,354,264,0,935,663
14:12:02.135900,120369,24,333,457,354,264,0,935,663
14:12:02.138765,120379,25,333,457,355,265,0,935,662
14:12:02.141152,120389,24,334,457,355,266,0,935,662
14:12:02.144242,120399,24,335,458,355,267,0,934,662
14:12:02.146667,120409,24,335,458,355,268,0,935,662
14:12:02.151052,120419,24,336,459,356,268,0,935,662
14:12:02.154645,120429,24,336,459,356,269,0,934,662
14:12:02.155655,120439,25,337,460,356,270,0,934,662
14:12:02.157706,120449,25,338,460,357,271,0,933,661
14:12:02.162125,120459,26,338,461,357,272,0,934,661
14:12:02.165792,120469,27,339,462,357,272,0,934,660
14:12:02.167546,120479,27,340,462,358,274,0,933,660
14:12:02.170922,120489,28,340,463,358,275,0,934,660
14:12:02.174261,120499,30,342,463,358,276,0,933,659
14:12:02.176306,120509,32,342,463,359,277,0,934,659
14:12:02.179750,120519,33,344,464,359,277,0,933,659
14:12:02.182347,120529,34,344,464,359,278,0,934,659
14:12:02.184246,120539,35,345,465,360,278,0,934,658
14:12:02.187909,120549,35,345,466,360,279,0,934,658
14:12:02.191121,120559,36,346,466,360,279,0,933,658
14:12:02.193332,120569,37,347,466,361,280,0,933,658
14:12:02.196749,120579,37,347,466,360,281,0,933,658
14:12:02.201241,120589,38,347,467,361,281,0,933,658
14:12:02.203712,120599,38,347,466,360,281,0,933,657
14:12:02.206788,120609,38,348,466,361,281,0,933,658
14:12:02.209342,120620,39,348,468,362,282,0,935,659
14:12:02.213522,120629,39,348,467,362,282,0,934,659
14:12:02.216532,120639,39,349,468,362,282,0,933,659
14:12:02.217564,120649,39,349,467,362,282,0,933,659
14:12:02.222242,120659,39,349,467,361,282,0,933,659
14:12:02.225330,120669,40,349,467,362,282,0,934,659
14:12:02.227882,120679,39,348,467,361,282,0,934,659
14:12:02.231327,120689,40,348,467,361,282,0,934,659
14:12:02.234787,120699,39,348,467,361,282,0,933,659
14:12:02.238552,120709,40,348,467,361,282,0,934,660
