Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
13:38:36.931105,64209,273,538,852,678,548,809,897,793
13:38:36.932120,64219,271,538,852,677,547,809,898,793
13:38:36.938787,64229,268,538,852,676,548,810,898,793
13:38:36.943278,64239,268,537,851,675,546,810,897,793
13:38:36.980297,64249,265,536,851,674,545,810,897,793
13:38:36.982771,64259,263,536,851,673,544,810,898,793
13:38:36.984452,64269,260,535,850,672,543,810,898,794
13:38:36.987072,64279,257,534,850,671,542,811,899,795
13:38:36.989482,64289,256,533,850,671,541,811,898,795
13:38:37.021097,64300,252,532,850,670,541,811,899,795
13:38:37.024560,64309,249,531,849,669,539,811,899,795
13:38:37.027346,64319,247,530,849,669,538,811,899,795
13:38:37.030397,64329,246,529,849,669,538,811,899,794
13:38:37.032869,64339,244,529,849,669,538,812,899,795
13:38:37.037934,64349,244,528,850,669,538,811,899,794
13:38:37.089226,64359,244,529,849,670,540,813,900,796
13:38:37.091233,64369,244,528,850,669,538,810,898,794
13:38:37.092230,64379,244,529,849,669,539,811,899,795
13:38:37.094810,64389,246,529,849,669,539,811,899,795
13:38:37.100174,64399,247,529,850,670,540,811,899,794
13:38:37.140671,64409,248,529,849,670,539,810,898,794
13:38:37.144772,64419,249,530,849,671,540,811,899,794
13:38:37.144772,64429,251,530,849,671,540,810,898,793
13:38:37.154026,64439,252,530,849,672,540,811,899,794
13:38:37.158333,64449,254,531,849,672,541,811,898,793
13:38:37.176415,64459,256,531,849,672,541,810,897,792
13:38:37.176415,64470,256,531,849,673,542,810,898,793
13:38:37.180368,64479,257,531,849,672,541,810,898,793
13:38:37.182441,64489,258,532,849,672,542,810,898,793
13:38:37.183447,64499,259,532,849,672,543,810,898,793
13:38:37.226156,64509,260,533,849,671,543,810,897,791
13:38:37.226156,64519,260,533,850,671,544,810,897,792
13:38:37.226156,64529,260,533,850,671,544,810,897,792
13:38:37.234740,64539,261,533,849,671,544,810,898,792
13:38:37.237535,64549,262,533,850,671,545,810,898,791
13:38:37.276716,64559,263,534,850,671,545,811,897,791
13:38:37.276716,64569,263,534,850,671,546,811,898,791
13:38:37.285641,64579,264,534,850,670,546,811,897,790
13:38:37.295533,64589,265,534,849,670,545,810,897,791
13:38:37.299616,64599,266,534,850,670,544,810,897,790
13:38:37.334349,64609,267,534,850,670,545,811,898,790
13:38:37.337316,64619,268,535,851,671,546,811,898,790
13:38:37.339430,64629,269,534,849,670,545,810,898,790
13:38:37.343544,64640,270,534,849,670,545,810,898,789
13:38:37.346654,64649,272,534,850,671,545,811,898,789
13:38:37.374429,64659,273,534,850,672,545,811,898,789
13:38:37.374429,64669,275,534,851,672,545,811,898,788
13:38:37.380265,64679,276,534,850,672,545,810,898,787
13:38:37.383323,64689,277,535,850,672,545,809,897,788
13:38:37.389482,64699,278,535,850,672,545,810,897,788
13:38:37.437121,64709,279,535,850,672,546,810,898,788
13:38:37.441245,64719,280,535,850,673,546,810,898,788
13:38:37.444806,64729,281,535,851,674,546,810,898,788
13:38:37.448807,64739,282,536,851,674,546,810,898,789
13:38:37.450846,64749,284,536,851,675,546,810,898,789
13:38:37.516354,64759,286,536,851,675,546,810,898,789
13:38:37.521604,64769,287,536,851,675,546,810,898,789
13:38:37.523689,64779,288,536,851,676,546,810,897,789
13:38:37.526947,64789,290,536,851,676,546,810,897,789
13:38:37.532095,64799,291,536,851,677,546,809,896,788
13:38:37.546661,64809,292,536,851,678,546,809,895,789
13:38:37.548065,64819,294,535,851,678,546,809,895,788
13:38:37.548065,64829,295,536,853,679,546,809,896,789
13:38:37.554054,64839,295,535,851,680,545,808,896,788
13:38:37.554560,64849,296,534,851,681,545,809,896,788
13:38:37.609323,64859,296,533,851,681,544,808,896,788
13:38:37.609323,64869,297,533,851,682,544,808,895,786
13:38:37.614311,64879,297,532,852,684,544,809,895,786
13:38:37.614311,64889,297,531,852,685,543,808,895,786
13:38:37.619463,64899,297,531,851,685,543,809,895,785
13:38:37.637395,64909,297,530,851,685,542,809,896,786
