Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
15:01:56.156188,987259,63,626,625,695,813,847,901,593
15:01:56.157773,987269,66,628,625,696,814,847,901,592
15:01:56.164360,987279,68,630,626,696,814,847,901,591
15:01:56.169960,987289,70,631,626,696,815,847,901,590
15:01:56.174810,987299,72,633,626,696,815,847,901,589
15:01:56.174810,987309,74,634,626,696,815,848,902,587
15:01:56.181077,987319,76,634,626,696,816,848,902,586
15:01:56.183093,987329,78,635,626,696,816,848,902,584
15:01:56.185936,987339,80,636,625,695,816,849,902,583
15:01:56.188984,987350,82,638,626,695,816,849,902,581
15:01:56.251700,987359,85,639,626,695,816,849,902,580
15:01:56.254401,987369,87,640,626,695,817,849,902,579
15:01:56.254401,987379,90,641,627,694,817,849,902,578
15:01:56.260016,987389,92,643,627,694,818,849,902,577
15:01:56.263137,987399,95,645,627,694,818,849,902,577
15:01:56.267880,987409,99,647,627,694,819,850,902,577
15:01:56.273817,987419,103,649,628,694,820,850,903,578
15:01:56.278479,987429,106,651,628,694,820,850,903,578
15:01:56.282132,987439,110,653,628,694,820,850,903,578
15:01:56.290154,987449,112,655,628,693,821,851,903,577
15:01:56.350990,987459,114,656,628,693,821,851,904,577
15:01:56.352464,987469,116,658,630,694,823,853,906,578
15:01:56.352464,987479,116,658,628,692,821,852,904,576
15:01:56.356847,987489,116,658,628,691,821,852,904,576
15:01:56.359080,987499,115,658,628,691,820,853,906,577
15:01:56.363494,987509,114,657,627,689,820,853,905,574
15:01:56.369215,987520,113,655,626,688,819,853,905,573
15:01:56.374899,987529,111,653,625,685,818,853,905,572
15:01:56.377038,987539,107,649,624,682,817,853,905,572
15:01:56.381447,987549,103,644,623,679,815,853,905,572
15:01:56.435082,987559,97,638,622,676,814,853,905,572
15:01:56.438903,987569,91,633,620,672,812,853,905,572
15:01:56.440217,987579,85,627,618,668,811,853,905,572
15:01:56.447047,987589,79,620,615,663,810,852,905,572
15:01:56.453889,987599,73,614,612,658,808,852,905,572
15:01:56.459112,987609,66,607,609,652,807,851,905,572
15:01:56.461824,987619,59,602,605,647,806,850,905,571
15:01:56.462891,987629,53,595,601,639,804,849,904,571
15:01:56.465125,987639,48,588,596,630,802,848,904,572
15:01:56.469142,987649,44,581,592,620,800,847,904,572
15:01:56.534629,987659,39,574,587,610,798,847,904,573
15:01:56.537558,987669,36,569,582,599,797,847,905,575
15:01:56.539822,987679,32,563,576,589,795,845,903,574
15:01:56.541770,987689,29,560,572,579,794,845,903,575
15:01:56.544230,987699,26,558,569,570,793,844,903,576
15:01:56.601673,987709,23,556,566,563,792,844,903,576
15:01:56.604422,987719,21,553,564,556,791,844,902,576
15:01:56.607924,987729,19,550,562,549,789,843,902,576
15:01:56.607924,987739,17,547,559,544,788,843,902,575
15:01:56.612735,987749,15,544,556,539,787,843,902,574
15:01:56.616116,987759,14,541,554,534,784,843,902,574
15:01:56.620038,987769,12,539,550,530,782,844,902,573
15:01:56.623596,987779,11,537,547,526,780,844,902,573
15:01:56.626572,987789,8,536,544,522,778,844,902,573
15:01:56.629680,987799,9,535,541,518,776,844,903,573
15:01:56.687314,987809,8,532,539,514,774,844,903,573
15:01:56.689867,987820,7,530,536,510,772,844,903,573
15:01:56.694333,987829,6,528,534,508,770,845,903,573
15:01:56.696468,987839,5,527,531,506,769,845,904,573
15:01:56.698516,987849,5,527,529,504,768,845,904,573
15:01:56.703391,987859,4,528,528,504,768,845,905,572
15:01:56.705510,987869,4,529,528,505,768,845,905,570
15:01:56.708168,987879,3,532,528,507,768,845,905,568
15:01:56.709199,987889,3,535,528,508,769,845,905,566
15:01:56.711823,987899,2,538,528,509,770,846,905,563
15:01:56.785490,987909,2,540,528,510,771,846,905,561
15:01:56.798519,987919,1,542,528,511,771,847,906,558
15:01:56.802391,987929,1,544,529,511,771,848,906,557
15:01:56.805952,987939,1,541,529,511,770,848,906,557
15:01:56.808407,987949,1,538,529,508,769,850,906,556
15:01:56.809850,987959,0,532,529,506,765,851,906,556
15:01:56.812757,987969,0,520,528,503,760,852,907,557
15:01:56.813789,987979,0,506,527,500,754,853,908,559
15:01:56.818564,987990,0,491,526,496,746,854,908,560
15:01:56.830817,987999,0,476,526,490,738,855,909,561
15:01:56.855380,988009,0,462,525,485,730,856,910,562
15:01:56.857406,988019,0,450,524,480,721,858,911,563
15:01:56.857406,988029,0,441,524,476,713,860,912,562
15:01:56.871027,988039,0,434,523,471,706,860,911,561
15:01:56.878495,988049,0,431,521,465,702,861,912,560
15:01:56.908372,988059,0,431,520,460,699,862,913,559
15:01:56.915779,988069,0,435,518,454,699,863,913,560
15:01:56.921173,988079,0,442,516,449,701,864,914,561
15:01:56.925171,988089,0,452,514,446,703,865,914,563
15:01:56.929434,988099,0,465,513,445,706,866,915,566
15:01:56.937453,988109,0,476,513,445,709,867,916,570
15:01:56.950145,988119,0,485,512,445,711,868,916,573
15:01:56.952334,988129,0,491,512,445,710,869,917,577
15:01:56.954785,988139,0,495,513,445,710,870,918,581
15:01:56.955784,988149,0,495,511,444,709,871,918,584
15:01:56.999252,988179,0,500,513,437,711,873,919,586
15:01:57.004952,988189,0,505,513,437,715,874,920,586
15:01:57.008060,988199,0,511,514,437,720,876,920,585
15:01:57.008060,988209,0,517,515,437,723,876,920,584
15:01:57.067644,988219,0,522,516,437,725,876,921,582
15:01:57.067644,988229,0,526,517,437,727,877,921,580
15:01:57.067644,988239,0,528,517,438,729,878,921,579
15:01:57.074230,988249,0,531,518,440,731,879,921,577
15:01:57.076609,988259,0,534,519,442,734,879,922,573
15:01:57.134951,988269,0,535,520,445,736,880,922,571
15:01:57.134951,988279,0,536,521,448,739,880,922,568
15:01:57.142336,988289,0,537,522,452,741,881,922,566
15:01:57.142336,988299,0,540,524,456,744,882,922,564
15:01:57.146240,988309,0,544,526,462,748,883,925,563
15:01:57.200915,988319,0,550,529,468,751,883,923,563
15:01:57.203891,988329,0,557,531,473,754,883,923,563
15:01:57.207143,988339,0,568,536,480,759,885,923,563
15:01:57.208400,988349,0,578,539,485,762,884,924,563
15:01:57.208400,988359,0,589,542,489,764,883,923,562
15:01:57.208400,988369,0,600,546,492,768,884,923,561
15:01:57.208400,988379,0,611,551,494,771,884,922,560
15:01:57.217236,988389,0,621,555,496,773,884,922,559
15:01:57.220194,988399,0,630,559,499,775,884,922,558
15:01:57.220194,988409,0,640,563,503,776,884,923,558
15:01:57.284733,988419,0,650,567,506,777,884,922,554
15:01:57.285793,988429,0,659,572,511,779,884,921,552
15:01:57.290841,988439,0,668,576,517,780,884,921,550
15:01:57.293179,988449,0,676,581,522,782,884,921,547
15:01:57.294271,988460,0,684,586,528,783,884,921,543
15:01:57.352657,988469,0,693,592,535,785,884,920,538
15:01:57.356149,988479,0,700,597,542,787,884,920,533
15:01:57.362091,988489,0,706,601,550,791,883,919,528
15:01:57.363142,988499,0,712,604,557,793,883,919,524
15:01:57.366664,988509,0,718,607,562,796,883,919,520
15:01:57.369279,988519,0,724,610,566,798,883,918,517
15:01:57.371322,988529,0,730,613,570,800,883,918,514
15:01:57.373447,988539,0,734,615,572,801,883,918,510
15:01:57.375098,988549,0,737,617,575,803,883,918,507
15:01:57.377211,988559,0,740,619,580,805,883,917,504
15:01:57.435487,988569,0,743,621,585,807,883,917,501
15:01:57.440453,988579,0,746,625,588,810,884,919,500
15:01:57.440453,988589,0,747,625,590,811,882,917,497
15:01:57.451295,988599,0,749,627,592,812,882,917,495
15:01:57.456459,988609,0,751,629,592,814,882,917,493
15:01:57.517069,988619,0,752,630,594,816,882,917,491
15:01:57.524001,988630,0,754,632,596,817,882,917,489
15:01:57.529142,988639,0,756,633,599,818,882,917,485
15:01:57.530218,988649,0,758,634,602,819,881,916,481
15:01:57.533870,988659,0,759,635,605,820,881,916,477
15:01:57.537117,988669,0,760,636,607,821,881,915,473
15:01:57.538892,988679,0,760,636,608,821,880,915,470
15:01:57.540167,988689,0,760,636,609,821,879,915,468
15:01:57.540167,988699,0,760,636,610,821,879,915,466
15:01:57.540167,988709,0,760,636,612,821,878,915,465
15:01:57.560861,988719,0,760,636,613,821,878,915,465
15:01:57.566793,988729,0,760,636,614,822,878,915,465
15:01:57.570148,988739,0,759,636,616,823,878,915,466
15:01:57.573338,988749,0,757,636,618,821,877,915,466
15:01:57.576724,988759,0,756,636,620,821,876,915,467
15:01:57.621450,988769,0,754,636,622,821,875,915,468
15:01:57.625367,988779,0,752,635,626,820,874,915,468
15:01:57.627413,988789,0,750,635,629,820,874,915,470
15:01:57.629762,988800,0,747,634,631,819,873,915,472
15:01:57.630889,988809,0,743,633,633,819,872,915,475
15:01:57.652707,988819,0,739,632,634,817,872,915,478
15:01:57.656889,988829,0,733,632,634,816,871,915,483
15:01:57.660744,988839,0,728,632,635,815,871,915,489
15:01:57.662905,988849,0,723,631,638,815,872,916,495
15:01:57.672076,988859,0,718,631,638,812,869,914,500
15:01:57.706727,988869,0,713,631,640,811,869,914,506
