Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
16:50:48.456402,355489,84,625,699,785,855,843,865,506
16:50:48.459920,355500,82,624,698,785,855,843,866,507
16:50:48.463103,355509,81,624,698,785,855,843,866,509
16:50:48.465882,355519,79,623,698,785,855,843,867,510
16:50:48.469056,355529,78,623,697,785,854,843,867,512
16:50:48.472176,355539,77,623,697,785,854,844,867,513
16:50:48.472176,355549,75,622,697,785,854,842,867,514
16:50:48.478329,355559,74,621,696,785,854,842,868,516
16:50:48.480344,355569,74,621,696,784,854,842,868,517
16:50:48.481385,355579,73,621,696,784,854,842,868,518
16:50:48.541751,355589,72,621,695,784,854,842,868,519
16:50:48.545859,355599,72,621,695,784,854,842,868,520
16:50:48.547876,355609,71,620,694,784,853,842,867,520
16:50:48.549087,355619,71,620,694,784,854,842,867,521
16:50:48.551403,355629,71,620,694,784,854,842,867,522
16:50:48.606161,355639,71,620,694,784,854,842,867,523
16:50:48.610329,355649,71,620,694,784,854,842,867,524
16:50:48.611327,355659,71,621,694,784,853,842,867,525
16:50:48.617252,355670,72,621,694,784,854,842,867,525
16:50:48.623711,355679,72,621,694,784,854,842,867,526
16:50:48.687346,355689,72,622,694,784,854,842,867,526
16:50:48.691106,355699,72,622,694,784,854,842,867,526
16:50:48.694015,355709,73,622,693,784,854,842,867,526
16:50:48.695751,355719,73,622,694,783,854,842,867,526
16:50:48.697786,355729,73,622,694,784,854,842,867,527
16:50:48.699842,355739,73,623,693,783,853,842,867,526
16:50:48.699842,355749,73,623,693,783,853,842,867,526
16:50:48.703436,355759,73,623,693,782,853,842,867,526
16:50:48.709780,355769,73,623,692,782,853,843,867,526
16:50:48.712877,355779,73,623,692,784,854,843,867,527
16:50:48.744435,355789,72,623,692,781,853,843,868,527
16:50:48.744435,355799,71,622,692,780,853,843,868,527
16:50:48.752255,355809,70,622,691,780,852,843,868,527
16:50:48.754474,355819,68,622,692,781,854,844,869,527
16:50:48.758425,355829,66,620,691,778,852,844,868,527
16:50:48.771755,355849,63,617,689,777,851,844,869,527
16:50:48.771755,355859,60,615,689,776,850,844,869,528
16:50:48.781386,355869,58,613,688,775,849,844,869,529
16:50:48.783393,355879,56,611,687,775,849,844,870,531
16:50:48.827830,355889,53,610,685,774,848,844,871,533
16:50:48.827830,355899,52,609,684,773,847,845,872,534
16:50:48.827830,355909,50,609,685,774,848,847,873,537
16:50:48.827830,355919,48,606,682,772,846,846,873,538
16:50:48.838287,355929,45,604,682,772,846,846,873,540
16:50:48.878188,355939,43,601,682,772,846,846,874,541
16:50:48.889032,355949,40,599,681,771,845,847,874,542
16:50:48.891596,355959,38,597,681,771,845,847,874,542
16:50:48.895034,355969,37,595,681,771,845,847,874,543
16:50:48.896364,355979,36,594,681,771,845,847,874,544
16:50:48.898748,355989,35,593,681,771,845,847,874,544
16:50:48.955095,355999,36,593,681,771,845,847,874,545
16:50:48.966071,356009,36,593,681,771,845,847,874,546
16:50:48.969642,356019,35,593,681,771,845,847,874,547
16:50:48.975762,356029,36,593,681,771,845,847,874,546
16:50:48.981243,356039,36,594,682,771,845,847,874,546
16:50:48.983281,356049,36,595,683,772,846,847,874,546
16:50:48.986088,356059,37,596,684,772,846,847,875,547
16:50:48.989404,356069,38,598,684,772,846,847,874,546
16:50:48.991609,356079,39,601,685,772,846,847,874,545
16:50:48.993760,356089,39,603,686,773,847,847,873,544
16:50:49.120699,356099,40,604,687,773,847,846,873,543
16:50:49.124130,356109,42,606,688,775,849,847,874,543
16:50:49.127884,356119,43,608,688,773,848,846,872,540
16:50:49.130904,356129,45,609,689,774,848,846,872,537
16:50:49.131950,356140,47,611,690,774,849,845,872,535
16:50:49.134413,356149,50,613,690,775,850,845,871,533
16:50:49.137257,356159,52,615,691,775,850,845,871,531
16:50:49.142098,356169,56,617,691,776,850,844,870,529
16:50:49.145090,356179,59,619,692,777,851,844,869,527
16:50:49.155122,356189,62,621,692,777,851,844,869,526
16:50:49.162129,356199,66,623,692,778,852,844,869,525
16:50:49.162129,356209,70,625,692,779,852,843,868,524
16:50:49.175762,356219,74,627,693,779,853,843,868,523
16:50:49.177782,356229,78,629,693,780,853,843,868,523
16:50:49.179824,356239,81,631,694,780,854,843,868,522
16:50:49.238355,356249,85,632,694,781,854,843,868,522
16:50:49.239013,356259,89,634,695,781,855,843,868,522
16:50:49.242691,356269,93,635,695,782,855,843,868,522
16:50:49.245791,356279,97,637,695,782,855,843,867,521
16:50:49.247811,356289,101,638,696,782,856,843,867,521
16:50:49.248863,356299,104,640,696,782,856,842,867,521
16:50:49.251004,356310,107,641,696,782,857,842,867,521
16:50:49.254010,356319,110,643,698,784,857,843,868,521
16:50:49.263511,356329,111,643,697,783,857,842,866,520
16:50:49.265531,356339,113,644,698,783,857,843,866,520
16:50:49.321954,356349,115,645,698,783,857,843,866,520
16:50:49.325223,356359,117,645,699,783,857,843,866,520
16:50:49.327332,356369,118,646,699,784,858,843,867,520
16:50:49.330162,356379,120,646,699,784,857,843,866,519
16:50:49.332183,356389,121,645,700,785,857,843,867,519
16:50:49.341567,356399,122,645,700,785,857,843,867,518
16:50:49.344752,356409,123,645,700,785,857,844,867,518
16:50:49.346660,356419,124,645,700,785,857,844,867,518
16:50:49.348702,356429,125,644,701,785,857,844,867,518
16:50:49.350961,356439,125,643,701,786,857,844,868,517
16:50:49.398802,356449,125,643,702,787,858,844,868,518
16:50:49.400843,356459,124,642,702,787,857,844,868,517
16:50:49.406118,356469,122,640,701,786,856,844,868,516
16:50:49.409351,356480,121,639,701,785,856,843,868,516
16:50:49.411529,356489,120,638,701,786,856,843,869,515
16:50:49.425168,356499,119,637,701,786,856,843,869,516
16:50:49.428863,356509,118,636,701,786,856,844,869,516
16:50:49.431125,356519,117,635,701,786,856,844,869,516
16:50:49.433135,356529,116,634,703,787,857,846,870,517
16:50:49.435361,356539,114,633,701,785,856,844,869,516
16:50:49.477679,356549,113,631,701,785,856,844,869,516
16:50:49.477679,356559,112,630,701,785,855,844,869,517
16:50:49.477679,356569,110,629,701,785,855,844,869,517
16:50:49.488309,356579,108,628,700,785,854,844,869,518
16:50:49.494987,356589,106,627,700,785,854,844,869,518
16:50:49.538759,356599,104,626,700,784,854,845,869,518
16:50:49.545042,356609,102,626,699,784,854,845,869,519
16:50:49.548382,356619,100,625,699,784,854,845,869,518
16:50:49.552364,356629,99,625,699,784,854,845,869,518
16:50:49.558909,356639,98,625,699,784,854,845,869,519
16:50:49.622801,356649,96,625,699,784,854,845,869,518
16:50:49.637238,356659,96,625,699,784,854,844,869,518
16:50:49.638564,356669,96,627,700,786,854,845,869,519
16:50:49.647228,356679,96,626,699,784,854,844,869,518
16:50:49.654073,356689,96,626,699,784,854,844,869,518
16:50:49.659491,356699,96,626,699,784,854,844,869,518
16:50:49.660504,356709,97,626,699,784,855,844,869,518
16:50:49.663008,356719,97,627,700,784,854,844,869,517
16:50:49.664348,356729,98,627,700,784,854,844,869,517
16:50:49.667624,356739,98,627,700,784,855,844,869,517
16:50:49.668635,356749,99,628,700,784,855,844,868,516
16:50:49.722697,356759,99,629,700,784,855,844,868,516
16:50:49.722697,356769,100,631,702,786,857,845,870,516
16:50:49.733979,356780,100,631,700,784,855,843,868,513
16:50:49.738916,356789,100,631,701,784,855,843,868,512
16:50:49.744971,356799,100,632,701,784,855,843,868,511
16:50:49.806853,356809,100,632,701,785,855,843,867,510
16:50:49.809215,356819,100,633,701,785,855,843,867,510
16:50:49.810228,356829,100,633,701,785,856,844,867,509
16:50:49.811578,356839,100,633,701,785,856,842,867,509
16:50:49.815478,356849,101,633,701,785,856,842,867,509
16:50:49.817499,356859,101,633,701,785,856,842,867,509
16:50:49.818503,356869,102,633,701,785,856,842,867,509
16:50:49.821101,356879,102,634,701,785,856,842,867,509
16:50:49.824673,356889,103,634,702,785,856,842,867,509
16:50:49.826723,356899,103,634,702,785,856,842,867,509
16:50:49.887330,356909,104,634,702,785,856,842,867,510
16:50:49.891656,356919,105,633,701,785,856,842,866,510
16:50:49.893686,356929,106,633,701,785,856,842,867,511
16:50:49.894703,356939,106,634,702,785,856,842,869,512
16:50:49.896982,356950,107,634,702,785,856,842,866,513
16:50:49.899635,356959,107,634,701,785,856,842,867,514
16:50:49.902040,356969,107,634,701,785,856,842,868,515
16:50:49.903038,356979,107,634,701,785,856,842,866,515
16:50:49.907060,356989,107,634,700,785,855,841,867,515
16:50:49.909296,356999,107,635,700,785,856,842,868,517
16:50:49.971679,357009,107,635,700,784,856,841,867,517
16:50:49.972837,357019,107,635,700,784,856,841,867,517
16:50:49.972837,357029,108,636,700,786,857,843,868,519
16:50:49.980995,357039,107,636,700,784,855,841,866,518
16:50:49.983476,357049,108,636,700,784,856,841,866,518
16:50:50.039687,357059,108,636,700,784,856,842,867,520
16:50:50.044988,357069,109,636,700,784,856,841,867,519
16:50:50.047859,357079,110,636,700,784,856,842,867,519
16:50:50.053437,357089,110,636,700,784,855,841,867,519
16:50:50.058298,357099,110,636,700,785,856,842,867,520
16:50:50.065472,357109,110,636,700,785,856,842,867,520
16:50:50.067886,357120,111,636,700,785,856,842,867,521
16:50:50.070513,357129,111,636,699,785,856,842,867,521
16:50:50.074119,357139,111,636,699,785,856,842,868,522
16:50:50.076111,357149,111,636,699,785,856,842,868,523
16:50:50.107256,357159,112,636,698,786,856,842,868,523
16:50:50.111315,357169,112,636,698,785,856,842,868,524
16:50:50.121557,357179,112,636,698,785,856,842,868,525
16:50:50.128074,357189,112,635,697,785,856,843,868,525
16:50:50.132045,357199,112,635,697,785,856,843,868,525
16:50:50.160174,357209,112,635,696,784,856,843,868,526
16:50:50.161642,357219,111,634,696,784,856,843,868,526
16:50:50.168411,357229,111,633,695,783,856,843,869,527
16:50:50.172593,357239,110,632,694,784,856,844,869,527
