Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
16:48:27.563075,214819,219,659,694,780,823,813,834,472
16:48:27.565273,214829,220,660,694,780,823,813,834,472
16:48:27.567772,214839,220,660,694,780,822,813,834,472
16:48:27.567772,214849,221,660,694,781,823,813,834,472
16:48:27.628273,214859,221,660,694,781,822,813,835,472
16:48:27.631140,214870,221,660,694,781,822,813,835,472
16:48:27.633643,214879,223,660,694,781,822,813,835,472
16:48:27.633643,214889,222,660,694,781,822,813,835,472
16:48:27.639156,214899,222,660,694,781,822,813,836,472
16:48:27.695480,214909,222,660,694,781,822,813,836,473
16:48:27.700726,214919,222,659,694,781,823,812,836,473
16:48:27.705717,214929,222,659,694,781,823,812,836,473
16:48:27.712956,214939,223,659,694,782,822,812,836,474
16:48:27.717105,214949,223,658,694,782,823,813,836,474
16:48:27.721627,214959,223,658,694,782,823,813,836,474
16:48:27.722631,214969,223,660,695,782,823,813,837,475
16:48:27.725282,214979,222,658,695,782,823,813,837,475
16:48:27.729302,214989,223,658,695,782,823,813,836,476
16:48:27.731795,214999,222,659,696,782,823,813,837,476
16:48:27.794709,215009,223,658,695,783,823,813,836,477
16:48:27.798267,215019,223,657,696,783,823,813,836,477
16:48:27.800402,215029,223,657,695,783,822,813,836,477
16:48:27.802822,215040,223,657,696,783,822,813,836,478
16:48:27.805362,215049,223,657,696,783,822,814,836,478
16:48:27.808375,215059,222,657,696,783,823,814,836,478
16:48:27.813014,215069,221,657,696,783,822,814,837,478
16:48:27.816109,215079,220,657,696,783,822,814,837,478
16:48:27.821897,215089,219,656,696,783,822,814,837,477
16:48:27.826593,215099,217,656,696,783,822,814,837,477
16:48:27.897658,215109,216,656,696,783,822,814,838,478
16:48:27.899834,215119,215,655,696,782,822,815,838,478
16:48:27.904045,215129,213,655,696,782,822,815,838,478
16:48:27.906099,215139,212,654,696,782,822,815,838,478
16:48:27.908260,215149,210,654,696,782,822,815,839,478
16:48:27.911159,215159,209,653,696,782,822,815,839,479
16:48:27.912541,215169,207,653,696,782,822,815,839,480
16:48:27.914838,215179,205,652,695,782,822,815,839,480
16:48:27.917329,215189,203,652,695,783,823,815,839,480
16:48:27.918582,215199,201,651,695,782,821,815,840,481
16:48:27.978575,215209,199,650,695,782,821,816,840,481
