Hora,Tiempo,Izquierda_S1,Izquierda_S2,Izquierda_S3,Izquierda_S4,Izquierda_S5,Izquierda_S6,Izquierda_S7,Izquierda_S8
15:32:25.734545,68559,8,4,3,5,418,230,481,0
15:32:25.736565,68569,7,3,1,5,419,248,500,0
15:32:25.739443,68579,6,3,2,4,415,304,566,0
15:32:25.741226,68589,5,3,1,3,408,401,681,0
15:32:25.743741,68599,5,2,1,3,412,521,800,8
15:32:25.743741,68609,4,2,1,2,426,634,875,55
15:32:25.749209,68619,4,2,1,2,417,711,904,153
15:32:25.752274,68629,3,1,6,3,428,772,918,260
15:32:25.752274,68639,3,1,17,4,443,809,923,361
15:32:25.756418,68649,2,1,29,5,458,831,924,443
15:32:25.778331,68659,2,1,45,5,473,840,923,506
15:32:25.783303,68669,2,0,70,8,486,845,922,556
15:32:25.786446,68679,2,1,132,18,501,850,922,592
15:32:25.787732,68689,1,0,211,38,525,856,922,620
15:32:25.789794,68699,1,0,289,71,561,861,923,644
15:32:25.821153,68709,0,0,356,110,598,864,924,664
15:32:25.823939,68719,0,0,414,146,630,867,925,681
15:32:25.826064,68729,0,26,463,182,658,871,926,695
15:32:25.828096,68739,0,85,507,220,685,873,927,708
15:32:25.830582,68749,0,164,543,258,720,876,929,718
15:32:25.871139,68759,0,246,574,296,755,878,929,725
15:32:25.871139,68769,0,326,598,335,782,880,930,730
15:32:25.877776,68780,2,399,620,372,801,880,930,734
15:32:25.880138,68789,7,463,640,410,818,881,929,738
15:32:25.881999,68799,20,518,657,444,832,882,929,740
15:32:25.938266,68809,40,564,672,475,842,881,928,741
15:32:25.939470,68819,66,604,684,503,850,881,926,742
15:32:25.939470,68829,97,636,691,529,856,880,924,743
15:32:25.939470,68839,133,668,698,551,862,879,923,745
15:32:25.949732,68849,172,691,703,571,867,876,918,745
15:32:25.952952,68859,211,713,709,586,872,874,916,745
15:32:26.018460,68869,246,731,715,603,877,870,913,743
15:32:26.022079,68879,278,746,719,622,880,866,910,737
15:32:26.024181,68889,306,757,724,639,884,860,906,728
15:32:26.026224,68899,329,765,729,655,886,853,902,716
15:32:26.029444,68909,348,772,736,671,888,845,898,702
15:32:26.083634,68919,364,777,741,684,890,837,893,684
15:32:26.088131,68929,379,780,746,697,892,828,886,664
15:32:26.093592,68939,394,782,750,710,894,820,881,643
15:32:26.099893,68950,412,785,755,720,895,810,875,621
15:32:26.101993,68959,432,787,758,729,898,799,868,598
15:32:26.103001,68969,451,789,761,738,899,789,862,574
15:32:26.103001,68979,473,792,765,747,901,778,856,552
15:32:26.107181,68989,496,797,768,755,902,767,848,529
15:32:26.109706,68999,519,800,771,762,904,755,841,509
15:32:26.111858,69009,546,806,775,771,907,744,834,490
15:32:26.165848,69019,573,811,779,775,907,733,826,472
15:32:26.168742,69029,601,816,784,780,909,721,819,454
15:32:26.168742,69039,628,821,789,786,912,708,809,438
