Hora,Tiempo,Derecha_S1,Derecha_S2,Derecha_S3,Derecha_S4,Derecha_S5,Derecha_S6,Derecha_S7,Derecha_S8
16:48:26.189292,231919,277,315,489,447,389,401,891,646
16:48:26.191269,231929,281,317,485,447,389,402,892,646
16:48:26.195331,231939,282,318,486,447,390,402,892,647
16:48:26.197864,231949,281,318,490,449,391,403,887,648
16:48:26.197864,231959,282,318,491,449,391,403,887,648
16:48:26.203998,231969,282,320,492,449,391,404,886,648
16:48:26.207377,231980,281,320,490,450,392,403,887,647
16:48:26.211698,231989,283,320,492,449,393,402,886,648
16:48:26.215540,231999,283,322,491,449,393,403,886,648
16:48:26.216840,232009,284,322,489,450,392,402,886,648
16:48:26.216840,232019,284,323,489,450,393,403,886,647
16:48:26.216840,232029,284,324,489,450,393,402,886,648
16:48:26.216840,232039,286,324,490,450,393,401,885,646
16:48:26.226919,232049,286,325,490,450,394,400,885,646
16:48:26.229917,232059,286,325,491,451,394,399,883,646
16:48:26.231997,232069,287,325,491,451,395,397,883,645
16:48:26.237752,232079,288,326,492,451,395,397,883,645
16:48:26.238987,232089,289,326,493,452,396,395,883,644
16:48:26.242619,232099,290,326,494,452,396,395,885,644
16:48:26.245954,232109,291,327,494,453,396,393,887,644
16:48:26.248109,232119,292,328,494,453,397,392,887,643
16:48:26.248109,232129,294,329,492,453,396,389,890,642
16:48:26.252207,232139,295,330,493,453,396,388,889,641
16:48:26.253536,232150,296,331,494,454,397,387,889,641
16:48:26.256041,232159,297,333,495,454,397,386,889,641
16:48:26.259183,232169,298,333,495,456,400,387,887,639
16:48:26.262246,232179,299,334,496,455,398,384,887,639
16:48:26.264557,232189,300,336,497,456,399,383,888,639
16:48:26.264557,232199,301,337,497,456,399,383,887,639
16:48:26.268952,232209,302,339,497,457,399,382,887,638
16:48:26.271329,232219,303,340,498,459,401,383,885,637
16:48:26.273918,232229,304,340,498,458,400,382,887,639
16:48:26.275989,232239,304,341,498,459,401,382,887,638
16:48:26.279102,232249,305,341,499,459,400,382,887,638
16:48:26.282297,232259,305,342,499,460,401,382,887,638
16:48:26.282865,232269,306,342,499,461,402,384,884,636
16:48:26.282865,232279,306,342,499,459,401,383,887,638
16:48:26.282865,232289,306,342,499,460,401,383,887,638
16:48:26.291111,232299,307,342,499,460,401,384,887,638
16:48:26.293189,232309,307,342,500,460,402,384,887,638
16:48:26.296353,232320,308,342,499,463,403,385,884,636
16:48:26.299589,232329,308,342,499,460,402,385,887,639
16:48:26.300627,232339,309,342,500,460,402,385,887,639
16:48:26.302986,232349,309,342,500,460,402,386,888,640
16:48:26.305868,232359,309,341,499,460,402,386,887,640
16:48:26.306924,232369,309,341,499,463,403,388,884,636
16:48:26.309781,232379,309,342,499,460,402,387,887,640
16:48:26.311229,232389,309,341,499,460,401,387,888,641
16:48:26.315854,232399,309,341,499,459,401,388,888,641
16:48:26.318025,232409,308,340,499,459,400,389,888,641
16:48:26.320284,232419,308,340,499,462,401,390,888,636
16:48:26.324075,232429,308,339,499,458,399,389,888,641
16:48:26.326239,232439,308,339,498,457,399,390,889,642
16:48:26.329143,232449,308,338,498,456,399,391,889,642
16:48:26.332260,232459,307,336,498,456,398,392,889,642
16:48:26.333296,232469,306,334,497,459,399,394,890,637
16:48:26.335712,232479,307,332,496,454,398,394,890,643
16:48:26.337797,232489,305,329,495,453,397,395,890,644
16:48:26.339989,232499,304,327,494,452,396,396,890,645
16:48:26.341025,232509,303,324,494,452,395,397,890,645
16:48:26.344101,232519,301,321,492,453,395,399,891,639
16:48:26.345497,232529,299,318,491,450,393,399,891,646
16:48:26.348577,232539,296,315,490,449,393,400,891,646
16:48:26.351037,232549,294,312,489,449,393,400,891,647
16:48:26.353457,232559,291,309,488,448,392,401,892,647
16:48:26.355584,232569,289,306,486,451,392,402,892,643
16:48:26.356837,232579,285,304,486,446,391,401,892,648
16:48:26.359026,232589,282,301,485,445,390,402,893,648
16:48:26.362586,232599,279,299,484,444,390,403,893,649
16:48:26.364597,232609,277,297,483,443,389,403,893,649
16:48:26.367122,232620,275,296,482,444,390,405,894,649
16:48:26.369365,232629,273,295,482,440,388,405,894,650
16:48:26.371405,232639,272,294,481,440,388,406,894,650
16:48:26.372416,232649,271,294,481,440,388,406,894,650
16:48:26.374451,232659,270,294,480,440,389,407,894,650
16:48:26.377268,232669,269,294,480,439,390,408,895,651
16:48:26.380133,232679,269,294,481,439,389,408,894,650
16:48:26.382736,232689,269,295,480,439,389,408,894,650
16:48:26.384497,232699,269,295,481,440,389,408,894,651
16:48:26.386561,232709,269,296,481,440,389,408,894,651
16:48:26.388698,232719,269,297,482,439,391,410,895,650
16:48:26.388698,232729,269,297,482,440,390,408,894,650
16:48:26.393508,232739,270,298,482,441,390,408,894,650
16:48:26.396618,232749,270,299,483,441,390,408,894,650
16:48:26.396618,232759,271,300,483,441,390,409,894,650
16:48:26.400236,232769,272,301,483,440,393,410,894,650
16:48:26.402734,232779,272,301,484,441,391,409,894,650
16:48:26.403735,232790,272,301,483,442,391,409,894,651
16:48:26.406753,232799,272,301,484,442,391,408,894,650
16:48:26.407789,232809,272,301,483,442,391,408,894,650
16:48:26.410893,232819,272,301,484,443,395,409,894,649
16:48:26.414224,232829,272,300,484,443,392,407,894,650
16:48:26.415239,232839,272,300,484,444,392,406,893,649
16:48:26.417684,232849,272,300,484,444,392,404,893,649
16:48:26.419723,232859,273,300,484,445,393,403,892,649
16:48:26.419723,232869,273,301,485,445,397,403,892,648
16:48:26.424031,232879,274,301,485,446,394,401,891,647
16:48:26.426134,232889,275,302,486,447,394,400,891,647
16:48:26.429812,232899,277,303,486,447,395,398,891,646
16:48:26.431975,232909,279,304,487,448,396,397,891,646
16:48:26.432976,232919,280,305,488,448,404,396,891,646
16:48:26.435414,232929,283,306,489,449,398,394,890,645
16:48:26.437751,232939,284,308,490,450,399,392,890,644
16:48:26.438765,232949,286,310,491,451,400,391,889,644
16:48:26.440984,232960,288,312,492,452,401,391,889,643
16:48:26.443996,232969,289,315,493,452,404,391,889,644
16:48:26.464666,232979,291,317,494,454,405,391,888,642
16:48:26.470682,232989,292,319,495,454,402,389,889,642
16:48:26.472687,232999,296,321,496,455,403,388,888,641
16:48:26.476963,233009,296,324,497,456,402,388,888,641
16:48:26.481115,233019,292,326,496,456,404,387,888,640
16:48:26.487704,233029,293,327,497,456,407,388,887,641
16:48:26.487704,233039,293,329,498,456,407,389,887,640
16:48:26.491894,233049,299,330,498,457,408,388,887,640
16:48:26.495462,233059,302,328,498,457,407,388,888,641
16:48:26.495462,233069,301,331,498,457,406,388,887,640
16:48:26.499439,233079,302,332,499,457,406,388,887,640
16:48:26.501943,233089,302,332,499,457,405,389,887,641
16:48:26.502963,233099,303,333,499,457,405,389,888,640
16:48:26.505677,233109,303,334,501,459,403,389,887,640
16:48:26.506699,233119,298,333,500,458,405,389,887,640
16:48:26.508753,233129,303,330,499,458,405,390,887,641
16:48:26.512317,233139,301,332,499,457,405,391,888,641
16:48:26.514789,233149,303,332,499,458,405,392,889,642
16:48:26.517856,233159,304,332,499,458,400,391,888,641
16:48:26.519871,233169,303,329,498,457,404,391,888,641
16:48:26.521889,233179,302,327,497,457,403,393,888,642
16:48:26.522886,233189,301,327,497,457,403,394,888,643
16:48:26.525532,233199,301,325,496,456,403,393,887,642
16:48:26.528102,233209,301,325,496,456,403,394,888,642
16:48:26.531148,233219,300,323,496,457,403,395,888,642
16:48:26.533120,233229,300,321,496,457,402,398,889,644
16:48:26.534667,233239,301,321,497,457,398,397,889,643
16:48:26.536702,233249,300,318,496,456,402,397,890,644
16:48:26.538730,233260,300,317,495,456,402,398,889,644
16:48:26.538730,233269,299,316,494,456,402,399,889,644
16:48:26.542891,233279,298,314,494,455,401,403,889,645
16:48:26.545275,233289,298,313,494,454,400,404,887,646
16:48:26.548799,233299,296,314,492,454,400,406,891,646
16:48:26.549837,233309,297,312,492,453,400,402,890,645
16:48:26.552265,233319,296,308,491,453,399,403,890,645
16:48:26.554304,233329,297,310,491,452,398,408,891,646
16:48:26.556763,233339,295,311,491,452,398,408,891,647
16:48:26.557810,233349,294,310,491,451,397,408,891,647
16:48:26.560167,233359,295,310,491,451,394,405,891,647
16:48:26.561540,233369,295,305,490,450,396,406,891,647
16:48:26.566081,233379,294,305,490,450,396,413,891,647
16:48:26.567116,233389,294,304,490,449,396,413,891,647
16:48:26.569564,233399,292,308,489,449,395,412,892,648
16:48:26.572865,233409,293,304,489,449,395,407,892,648
16:48:26.575115,233419,292,308,487,448,395,407,892,647
16:48:26.577696,233430,293,304,488,448,395,410,892,648
16:48:26.578758,233439,291,307,488,448,394,410,892,649
16:48:26.582181,233449,291,307,488,448,394,410,893,649
16:48:26.584444,233459,291,308,489,448,396,407,892,648
16:48:26.586489,233469,289,301,488,447,394,408,892,648
16:48:26.588414,233479,289,300,488,447,394,411,892,649
16:48:26.589449,233489,288,300,487,447,395,411,893,649
16:48:26.591720,233499,286,304,487,447,394,412,893,650
16:48:26.593945,233509,285,298,487,447,394,408,892,648
16:48:26.593945,233519,284,304,485,447,394,408,893,648
16:48:26.598841,233529,284,297,487,447,395,410,893,650
16:48:26.601099,233539,283,301,486,447,395,409,893,650
16:48:26.603128,233549,282,302,487,447,395,409,893,650
16:48:26.603128,233559,283,302,487,449,398,406,893,649
16:48:26.606616,233569,284,296,487,448,396,408,893,649
16:48:26.608668,233579,284,296,487,448,396,408,893,649
16:48:26.612087,233589,284,303,484,448,396,408,892,649
16:48:26.614442,233600,283,301,487,449,397,407,893,651
16:48:26.616482,233609,283,301,488,449,397,406,893,650
16:48:26.617494,233619,283,302,488,449,398,405,892,649
16:48:26.620398,233629,284,302,488,450,398,404,892,649
16:48:26.621409,233639,285,303,489,450,399,403,892,649
16:48:26.623774,233649,286,304,489,451,400,403,892,649
16:48:26.625154,233659,288,306,491,453,402,399,891,648
16:48:26.629002,233669,292,306,490,452,401,401,891,647
16:48:26.631769,233679,294,308,490,453,402,400,892,647
16:48:26.633048,233689,295,309,488,454,402,399,892,648
16:48:26.633048,233699,293,309,493,454,403,398,892,647
16:48:26.633048,233709,300,312,492,455,404,397,890,646
16:48:26.639567,233719,301,313,489,455,405,395,890,646
